gid,role,role_score,cluster_id,priority_score,evidence,secondary_role,patterns,data_gap,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated_by_depth,seed_in_deg,in_days,out_days,fast_kzt,fast_share,early_in_share,max_payers_day,sync_days,split_days,return_flows,stable_routes,seed_in_total_kzt,seed_in_kzt,seed_self_return_kzt,seed_out_kzt,seed_forwarded_kzt,seed_origin_kzt,seed_kept_kzt,seed_sources,same_day_cycle_in_kzt,seed_share_in,seed_forwarded_share,external_share,from_fan_share,similar_segment,similar_n,similar_p_terminal,money_score,sources_score,role_weight,role_part
100000003132484100,peripheral,0.500000000,9,0.000000000,"Гипотеза. Периферия: получил 90 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,90000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003133045100,peripheral,0.200000000,50,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 68 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,68000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003134474100,terminal,0.550000000,6,0.115500000,"Гипотеза. Конечный получатель: получил 116 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed не видно.",,,,3,False,1,116000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.385000000
100000003134550100,terminal,0.234148000,10,0.049171080,"4-е колено, выход не виден. У 81% из 839 похожих узлов 1–3 колена видимый выход ≤10% входа. Получил 100 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,100000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.163903600
100000003134934100,consolidator,0.398571000,1,0.107614170,"Гипотеза. Сбор: 4 плательщика, 4 перевода, 379 тыс. ₸ → 0 получателей; отдал 0%; денег seed не видно.",terminal,late_inflow,,2,False,4,379354.000000000,4,0,0.000000000,0,0.000000000,False,0,3,0,0.000000000,0.000000000,0.613674826,2,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.692108163,"3+ дней, от «веера»",142,0.422535211,0.000000000,0.000000000,0.900000000,0.358713900
100000003134937100,peripheral,0.500000000,5,0.052212753,"Гипотеза. Периферия: получил 10 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈10 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,10286.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,10286.000000000,10286.000000000,0.000000000,0.000000000,0.000000000,0.000000000,10286.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.104425505,0.000000000,0.000000000,0.000000000
100000003146511100,peripheral,0.200000000,13,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 10 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,10000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003147719100,terminal,0.400000000,9,0.084000000,"Гипотеза. Конечный получатель: получил 100 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 0%; денег seed не видно.",,late_inflow,поздние поступления: запросить переводы за август,3,False,1,100000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,-0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.280000000
100000003148220100,peripheral,0.500000000,58,0.008846407,"Гипотеза. Периферия: получил 6 тыс. ₸ (1 перевод), отдал 43 тыс. ₸ (768%) 2 получателям; денег seed ≈6 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,fast_transit;return_flow,,1,False,1,5650.000000000,1,2,43400.000000000,4,7.681415929,False,1,1,4,5650.000000000,1.000000000,1.000000000,1,0,0,1,0,5650.000000000,5650.000000000,0.000000000,5650.000000000,5650.000000000,0.000000000,0.000000000,1,0.000000000,1.000000000,1.000000000,0.869815668,0.000000000,"1 день, не от «веера»",376,0.643617021,0.017692814,0.000000000,0.000000000,0.000000000
100000003149149100,terminal,0.550000000,6,0.115500000,"Гипотеза. Конечный получатель: получил 245 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed не видно.",,,,3,False,1,245000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.385000000
100000003152964100,terminal,0.400000000,4,0.084000000,"Гипотеза. Конечный получатель: получил 142 тыс. ₸ от 1 плательщика, отдал 4%; до 24.07 пришло 0%; денег seed не видно.",,late_inflow,поздние поступления: запросить переводы за август,3,False,1,141847.000000000,1,1,5500.000000000,1,0.038774172,False,0,1,1,0.000000000,0.000000000,0.000000000,1,0,0,0,0,429.990730569,429.990730569,0.000000000,16.672534619,16.672534619,0.000000000,413.318195950,0,0.000000000,0.003031370,0.038774172,0.000000000,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.280000000
100000003154105100,distributor,0.329111000,21,0.059239980,"Гипотеза. Веер: 7 получателей, 9 переводов, 338 тыс. ₸; из сети получил 60 тыс. ₸; 82% выхода — не из наблюдаемой сети; денег seed не видно.",,external_funding;fast_transit,выход не покрыт входом: запросить входящие извне выборки,3,False,1,60000.000000000,1,7,338000.000000000,9,5.633333333,False,0,1,6,55000.000000000,0.916666667,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.822485207,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.600000000,0.197466600
100000003157333100,peripheral,0.500000000,7,0.129691875,"Гипотеза. Периферия: получил 30 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈30 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,late_inflow,,2,False,1,30000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,30000.000000000,30000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,30000.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.259383750,0.000000000,0.000000000,0.000000000
100000003157679100,consolidator,0.398571000,9,0.107614170,"Гипотеза. Сбор: 4 плательщика, 4 перевода, 541 тыс. ₸ → 0 получателей; отдал 0%; денег seed не видно.",terminal,late_inflow,,3,False,4,541000.000000000,4,0,0.000000000,0,0.000000000,False,0,3,0,0.000000000,0.000000000,0.722735675,2,0,0,0,0,77.485347680,77.485347680,0.000000000,0.000000000,0.000000000,0.000000000,77.485347680,0,0.000000000,0.000143226,0.000000000,,0.722735675,"3+ дней, от «веера»",142,0.422535211,0.000000000,0.000000000,0.900000000,0.358713900
100000003158727100,consolidator,0.365000000,7,0.356487841,"Гипотеза. Сбор: 3 плательщика, 3 перевода, 368 тыс. ₸ → 0 получателей; отдал 0%; денег seed ≈176 тыс. ₸ от 1 seed.",terminal,,"модельный остаток seed: проверить остаток, межбанк и наличные",1,False,3,367940.000000000,3,0,0.000000000,0,0.000000000,False,1,2,0,0.000000000,0.000000000,1.000000000,2,0,0,0,0,176440.000000000,176440.000000000,0.000000000,0.000000000,0.000000000,0.000000000,176440.000000000,1,0.000000000,0.479534707,0.000000000,,1.000000000,"2 дня, от «веера»",137,0.576642336,0.515875682,0.000000000,0.900000000,0.328500000
100000003159641100,consolidator,0.413571000,16,0.133078476,"Гипотеза. Сбор: 4 плательщика, 7 переводов, 64 тыс. ₸ → 1 получатель; отдал 309%; денег seed ≈7 тыс. ₸ от 1 seed.",,external_funding;late_inflow,выход не покрыт входом: запросить входящие извне выборки,2,False,4,64000.000000000,7,1,197800.000000000,1,3.090625000,False,0,4,1,15000.000000000,0.234375000,0.296875000,1,0,0,0,0,6721.339604888,6721.339604888,0.000000000,6721.339604888,6721.339604888,0.000000000,0.000000000,1,0.000000000,0.105020931,1.000000000,0.676440849,0.843750000,"3+ дней, от «веера»",142,0.422535211,0.042828612,0.000000000,0.900000000,0.372213900
100000003163256100,transit,0.393826000,5,0.154516951,"Гипотеза. Транзит: получил 13 тыс. ₸, отдал 111%; за 0–2 дня ушло 0%; денег seed ≈13 тыс. ₸ от 1 seed.",,,,1,False,1,13485.000000000,1,1,15000.000000000,1,1.112347052,False,1,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,13485.000000000,13485.000000000,0.000000000,0.000000000,0.000000000,0.000000000,13485.000000000,1,0.000000000,1.000000000,0.000000000,1.000000000,1.000000000,"1 день, от «веера»",839,0.806912992,0.143626982,0.000000000,0.700000000,0.275678200
100000003163886100,terminal,0.550000000,55,0.115500000,"Гипотеза. Конечный получатель: получил 500 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed не видно.",,,,3,False,1,500000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.700000000,0.385000000
100000003164661100,terminal,0.650000000,29,0.136500000,"Гипотеза. Конечный получатель: получил 596 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed не видно.",,,,3,False,1,596200.000000000,3,0,0.000000000,0,0.000000000,False,0,3,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"3+ дней, не от «веера»",140,0.321428571,0.000000000,0.000000000,0.700000000,0.455000000
100000003166017100,terminal,0.234148000,8,0.049171080,"4-е колено, выход не виден. У 81% из 839 похожих узлов 1–3 колена видимый выход ≤10% входа. Получил 15 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,15000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.163903600
100000003166755100,peripheral,0.500000000,3,0.000000000,"Гипотеза. Периферия: получил 24 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,2,False,1,24010.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000003171006100,terminal,0.450000000,9,0.094500000,"Гипотеза. Конечный получатель: получил 485 тыс. ₸ от 2 плательщиков, отдал 0%; до 24.07 пришло 0%; денег seed не видно.",,late_inflow,поздние поступления: запросить переводы за август,3,False,2,485000.000000000,2,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,0.000000000,2,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.315000000
100000003171587100,peripheral,0.500000000,6,0.000000000,"Гипотеза. Периферия: получил 700 тыс. ₸ (2 перевода), отдал 431 тыс. ₸ (62%) 2 получателям; признаков ролей не выявлено.",,,,3,False,2,700000.000000000,2,2,431300.000000000,7,0.616142857,False,0,1,7,0.000000000,0.000000000,1.000000000,2,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000003173783100,peripheral,0.200000000,30,0.000000000,"4-е колено, выход не виден. Из 89 похожих узлов выход ≤10% у 45% — мало для вывода. Получил 24 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,23500.000000000,2,0,0.000000000,0,,True,0,2,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000003177533100,peripheral,0.200000000,4,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 20 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,20000.000000000,3,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,-0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003178549100,peripheral,0.500000000,17,0.000000000,"Гипотеза. Периферия: получил 250 тыс. ₸ (2 перевода), отдал 89 тыс. ₸ (36%) 4 получателям; признаков ролей не выявлено.",,return_flow,,3,False,2,250000.000000000,2,4,89080.000000000,4,0.356320000,False,0,2,3,0.000000000,0.000000000,1.000000000,1,0,0,1,0,-0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,-0.000000000,1.000000000,0.160000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000003180305100,peripheral,0.200000000,1,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 144 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,144000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003180820100,terminal,0.234148000,9,0.049171080,"4-е колено, выход не виден. У 81% из 839 похожих узлов 1–3 колена видимый выход ≤10% входа. Получил 101 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,101000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.700000000,0.163903600
100000003186579100,peripheral,0.200000000,4,0.000000000,"4-е колено, выход не виден. Из 89 похожих узлов выход ≤10% у 45% — мало для вывода. Получил 110 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,110000.000000000,2,0,0.000000000,0,,True,0,2,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000003187359100,peripheral,0.500000000,2,0.096904372,"Гипотеза. Периферия: получил 19 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; денег seed ≈19 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,,,1,False,1,19072.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,19072.000000000,19072.000000000,0.000000000,0.000000000,0.000000000,0.000000000,19072.000000000,1,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.193808745,0.000000000,0.000000000,0.000000000
100000003188607100,peripheral,0.500000000,7,0.042545418,"Гипотеза. Периферия: получил 18 тыс. ₸ (1 перевод), отдал 5 тыс. ₸ (28%) 1 получателю; денег seed ≈9 тыс. ₸ от 1 seed; признаков ролей не выявлено.",,late_inflow,,2,False,1,18000.000000000,1,1,5000.000000000,1,0.277777778,False,0,1,1,0.000000000,0.000000000,0.000000000,1,0,0,0,0,9000.000000000,9000.000000000,0.000000000,0.000000000,0.000000000,0.000000000,9000.000000000,1,0.000000000,0.500000000,0.000000000,1.000000000,0.000000000,"1 день, не от «веера»",376,0.643617021,0.085090835,0.000000000,0.000000000,0.000000000
100000003190207100,peripheral,0.500000000,20,0.000000000,"Гипотеза. Периферия: получил 5 тыс. ₸ (1 перевод), отдал 377 тыс. ₸ (7540%) 1 получателю; признаков ролей не выявлено.",,external_funding;fast_transit,выход не покрыт входом: запросить входящие извне выборки,3,False,1,5000.000000000,1,1,377000.000000000,8,75.400000000,False,0,1,7,5000.000000000,1.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.986737401,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003191430100,terminal,0.550000000,5,0.227577886,"Гипотеза. Конечный получатель: получил 180 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed ≈24 тыс. ₸ от 1 seed.",,,,2,False,1,180000.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,23520.000000000,23520.000000000,0.000000000,0.000000000,0.000000000,0.000000000,23520.000000000,1,0.000000000,0.130666667,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.224155771,0.000000000,0.700000000,0.385000000
100000003192220100,peripheral,0.500000000,54,0.000000000,"Гипотеза. Периферия: получил 60 тыс. ₸ (2 перевода), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,2,False,1,60000.000000000,2,0,0.000000000,0,0.000000000,False,0,2,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"2 дня, не от «веера»",89,0.449438202,0.000000000,0.000000000,0.000000000,0.000000000
100000003192309100,peripheral,0.500000000,2,0.000000000,"Гипотеза. Периферия: получил 17 тыс. ₸ (1 перевод), отдал 213 тыс. ₸ (1238%) 1 получателю; признаков ролей не выявлено.",,external_funding,выход не покрыт входом: запросить входящие извне выборки,3,False,1,17200.000000000,1,1,213000.000000000,1,12.383720930,False,0,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.919248826,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000003194831100,peripheral,0.200000000,8,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 6 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,6265.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,0.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003199390100,peripheral,0.200000000,6,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 260 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,260000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003200071100,peripheral,0.300000000,67,0.000000000,"Гипотеза. Периферия: получил 0 ₸ (0 переводов), отдал 30 тыс. ₸ 1 получателю; признаков ролей не выявлено. Seed: вход неполон.",,seed,,0,True,0,0.000000000,0,1,30000.000000000,1,,False,0,0,1,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0.000000000,0.000000000,0.000000000,30000.000000000,0.000000000,30000.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003204491100,peripheral,0.500000000,1,0.000000000,"Гипотеза. Периферия: получил 140 тыс. ₸ (1 перевод), отдал 100 тыс. ₸ (71%) 1 получателю; признаков ролей не выявлено.",,fast_transit;stable_route,,3,False,1,140000.000000000,1,1,100000.000000000,2,0.714285714,False,0,1,1,100000.000000000,0.714285714,1.000000000,1,0,0,0,1,2267.487710599,2267.487710599,0.000000000,1619.634078999,1619.634078999,0.000000000,647.853631600,0,0.000000000,0.016196341,0.714285714,0.000000000,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000003205210100,terminal,0.550000000,3,0.422088606,"Гипотеза. Конечный получатель: получил 138 тыс. ₸ от 1 плательщика, отдал 0%; до 24.07 пришло 100%; денег seed ≈138 тыс. ₸ от 2 seed.",,,"модельный остаток seed: проверить остаток, межбанк и наличные",1,False,1,137563.000000000,1,0,0.000000000,0,0.000000000,False,1,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,137563.000000000,137563.000000000,0.000000000,0.000000000,0.000000000,0.000000000,137563.000000000,2,0.000000000,1.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.479843878,0.333333333,0.700000000,0.385000000
100000003207060100,peripheral,0.200000000,1,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 53 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,53000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003213473100,distributor,0.357333000,1,0.064319940,"Гипотеза. Веер: 11 получателей, 12 переводов, 240 тыс. ₸; из сети получил 58 тыс. ₸; 81% выхода — не из наблюдаемой сети; денег seed не видно.",,external_funding;fast_transit;return_flow;late_inflow,выход не покрыт входом: запросить входящие извне выборки,3,False,1,57500.000000000,2,11,240000.000000000,12,4.173913043,False,0,2,10,45000.000000000,0.782608696,0.000000000,1,0,0,1,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.810416667,1.000000000,"2 дня, от «веера»",137,0.576642336,0.000000000,0.000000000,0.600000000,0.214399800
100000003214786100,peripheral,0.200000000,1,0.000000000,"4-е колено, выход не виден. Из 376 похожих узлов выход ≤10% у 64% — мало для вывода. Получил 5 тыс. ₸.",,boundary,граница обхода: запросить исходящие переводы,4,False,1,5000.000000000,1,0,0.000000000,0,,True,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,0.000000000,"1 день, не от «веера»",376,0.643617021,0.000000000,0.000000000,0.000000000,0.000000000
100000003215448100,peripheral,0.500000000,4,0.000000000,"Гипотеза. Периферия: получил 91 тыс. ₸ (1 перевод), отдал 124 тыс. ₸ (136%) 2 получателям; признаков ролей не выявлено.",,external_funding,выход не покрыт входом: запросить входящие извне выборки,3,False,1,91309.000000000,1,2,124000.000000000,4,1.358026043,False,0,1,3,8000.000000000,0.087614583,1.000000000,1,0,0,0,0,-0.000000000,-0.000000000,0.000000000,-0.000000000,-0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.087614583,0.935483871,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000003216073100,peripheral,0.500000000,4,0.000000000,"Гипотеза. Периферия: получил 37 тыс. ₸ (1 перевод), отдал 70 тыс. ₸ (189%) 1 получателю; признаков ролей не выявлено.",,,,3,False,1,37001.000000000,1,1,70000.000000000,1,1.891840761,False,0,1,1,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.471414286,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
100000003218308100,peripheral,0.500000000,1,0.000000000,"Гипотеза. Периферия: получил 11 тыс. ₸ (1 перевод), отдал 0 ₸ (0%) 0 получателям; признаков ролей не выявлено.",,,,3,False,1,11165.000000000,1,0,0.000000000,0,0.000000000,False,0,1,0,0.000000000,0.000000000,1.000000000,1,0,0,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,,1.000000000,"1 день, от «веера»",839,0.806912992,0.000000000,0.000000000,0.000000000,0.000000000
