src,dst,sum_kzt,n_tx,seed_kzt,seed_share
100000004180097100,100000002293421100,36000.000000000,5,35382.106193066,0.982836283
100000004180097100,100000004765639100,5000.000000000,1,4987.022088406,0.997404418
100000004183610100,100000003718715100,915000.000000000,3,20.511927829,0.000022417
100000004186824100,100000004707703100,7000.000000000,1,6955.659208253,0.993665601
100000004188160100,100000000733373100,10710.000000000,1,10710.000000000,1.000000000
100000004188160100,100000003016635100,18000.000000000,2,18000.000000000,1.000000000
100000004188160100,100000008174521100,82110.000000000,1,44552.000000000,0.542589210
100000004188160100,100000008346837100,6000.000000000,1,6000.000000000,1.000000000
100000004188160100,100000008762728100,17026.000000000,1,-0.000000000,0.000000000
100000004193835100,100000005382566100,5000.000000000,1,5000.000000000,1.000000000
100000004209339100,100000003635170100,232500.000000000,10,0.000000000,0.000000000
100000004209339100,100000007737775100,6000.000000000,1,0.000000000,0.000000000
100000004217419100,100000005367180100,7700.000000000,1,0.000000000,0.000000000
100000004221668100,100000002391278100,30000.000000000,5,0.000000000,0.000000000
100000004221668100,100000004321983100,10840.000000000,1,0.000000000,0.000000000
100000004221668100,100000005171642100,690600.000000000,4,0.000000000,0.000000000
100000004269433100,100000008418835100,1372000.000000000,67,1372000.000000000,1.000000000
100000004278574100,100000004232712100,12500.000000000,1,0.000000000,0.000000000
100000004285800100,100000004904960100,15000.000000000,1,0.000000000,0.000000000
100000004299488100,100000004674799100,140000.000000000,5,31236.362847361,0.223116877
100000004299488100,100000007055802100,204999.000000000,9,32265.390207793,0.157392915
100000004315838100,100000004806903100,18000.000000000,1,0.000000000,0.000000000
100000004321983100,100000005171642100,6200.000000000,1,0.000000000,0.000000000
100000004321983100,100000008727982100,30000.000000000,2,0.000000000,0.000000000
100000004325327100,100000002445750100,70000.000000000,1,47472.000000000,0.678171429
100000004330371100,100000003016635100,18981.000000000,1,6943.554513703,0.365816054
100000004330371100,100000006534886100,71700.000000000,5,54457.618983317,0.759520488
100000004336312100,100000004017410100,52650.000000000,2,7275.791655242,0.138191674
100000004336312100,100000005519998100,20000.000000000,1,2571.352249830,0.128567612
100000004340038100,100000003568904100,49000.000000000,1,0.000000000,0.000000000
100000004351795100,100000000437046100,542000.000000000,9,16.931367544,0.000031239
100000004351795100,100000001633685100,28000.000000000,1,0.000000000,0.000000000
100000004351795100,100000002217161100,52900.000000000,1,0.000000000,0.000000000
100000004351795100,100000002398779100,87100.000000000,5,0.000000000,0.000000000
100000004351795100,100000002703376100,46501.000000000,1,4095.080644320,0.088064357
100000004351795100,100000003242289100,49000.000000000,1,0.000000000,0.000000000
100000004351795100,100000003684369100,39800.000000000,1,0.000000000,0.000000000
100000004351795100,100000003971049100,55900.000000000,7,5.643789181,0.000100962
100000004351795100,100000004962193100,90000.000000000,1,62308.919355680,0.692321326
100000004351795100,100000007382152100,5860.000000000,1,0.000000000,0.000000000
100000004351795100,100000007797290100,100000.000000000,1,0.000000000,0.000000000
100000004351795100,100000008512552100,246100.000000000,4,0.000000000,0.000000000
100000004351795100,100000008603629100,77000.000000000,1,0.000000000,0.000000000
100000004351795100,100000008731444100,295000.000000000,3,84.656837718,0.000286972
100000004356593100,100000004185681100,10000.000000000,1,3021.410256410,0.302141026
100000004358004100,100000001477796100,182000.000000000,1,182000.000000000,1.000000000
100000004358004100,100000001696818100,53550.000000000,1,53550.000000000,1.000000000
100000004358004100,100000002479804100,46000.000000000,1,46000.000000000,1.000000000
100000004358004100,100000002662768100,84300.000000000,1,84300.000000000,1.000000000
100000004358004100,100000003684369100,233000.000000000,5,233000.000000000,1.000000000
100000004358004100,100000005527892100,70000.000000000,1,70000.000000000,1.000000000
100000004358004100,100000005612411100,65000.000000000,1,65000.000000000,1.000000000
100000004358004100,100000008094734100,47000.000000000,1,47000.000000000,1.000000000
100000004358004100,100000008165763100,148000.000000000,3,148000.000000000,1.000000000
100000004358004100,100000008172352100,43000.000000000,1,43000.000000000,1.000000000
100000004358004100,100000008244300100,9000.000000000,1,9000.000000000,1.000000000
100000004368189100,100000003084870100,6500.000000000,1,0.000000000,0.000000000
100000004368189100,100000004400480100,21700.000000000,1,0.000000000,0.000000000
100000004386258100,100000003917461100,10000.000000000,1,-0.000000000,0.000000000
100000004386258100,100000004386331100,20000.000000000,1,-0.000000000,0.000000000
100000004386258100,100000004591973100,10000.000000000,1,0.000000000,0.000000000
100000004386331100,100000004386258100,5000.000000000,1,0.000000000,0.000000000
100000004386331100,100000004386286100,12500.000000000,1,0.000000000,0.000000000
100000004388983100,100000005034574100,258816.000000000,16,258816.000000000,1.000000000
100000004388983100,100000007283257100,192000.000000000,7,192000.000000000,1.000000000
100000004390333100,100000000437046100,100000.000000000,2,0.000000000,0.000000000
100000004390333100,100000003249054100,10000.000000000,1,0.000000000,0.000000000
100000004390333100,100000003684369100,100000.000000000,2,0.000000000,0.000000000
100000004390333100,100000004962193100,50000.000000000,1,20795.909090909,0.415918182
100000004390333100,100000005142589100,50000.000000000,2,0.000000000,0.000000000
100000004390333100,100000005612411100,36500.000000000,2,0.000000000,0.000000000
100000004390333100,100000006866783100,60000.000000000,1,0.000000000,0.000000000
100000004390333100,100000008477350100,40000.000000000,1,0.000000000,0.000000000
100000004390333100,100000008603629100,60000.000000000,2,24955.090909091,0.415918182
100000004394765100,100000004193835100,47000.000000000,1,0.000000000,0.000000000
100000004394765100,100000008650785100,35500.000000000,1,27396.032084192,0.771719214
100000004398811100,100000002255058100,491500.000000000,2,0.000000000,0.000000000
100000004398811100,100000002939838100,138172.000000000,1,335.570469799,0.002428643
100000004398811100,100000002956779100,411000.000000000,1,9194.630872483,0.022371365
100000004400305100,100000000254336100,69588.000000000,1,0.000000000,0.000000000
100000004400305100,100000000656682100,71000.000000000,1,0.000000000,0.000000000
100000004400305100,100000000661912100,69868.000000000,1,0.000000000,0.000000000
100000004400305100,100000000749118100,10330.000000000,1,0.000000000,0.000000000
100000004400305100,100000001066017100,97000.000000000,1,0.000000000,0.000000000
100000004400305100,100000001126374100,140000.000000000,3,0.000000000,0.000000000
100000004400305100,100000001329153100,150687.000000000,1,0.000000000,0.000000000
100000004400305100,100000001530709100,53961.000000000,1,0.000000000,0.000000000
100000004400305100,100000001609499100,113520.000000000,1,0.000000000,0.000000000
100000004400305100,100000001934935100,118935.000000000,1,0.000000000,0.000000000
100000004400305100,100000002194329100,25170.000000000,1,0.000000000,0.000000000
100000004400305100,100000002435265100,132628.000000000,3,0.000000000,0.000000000
100000004400305100,100000002521039100,349370.000000000,1,0.000000000,0.000000000
100000004400305100,100000002597623100,16418.000000000,1,0.000000000,0.000000000
100000004400305100,100000002628576100,93297.000000000,1,0.000000000,0.000000000
100000004400305100,100000002645609100,373567.000000000,1,0.000000000,0.000000000
100000004400305100,100000002645993100,35650.000000000,3,0.000000000,0.000000000
100000004400305100,100000002723538100,15000.000000000,1,0.000000000,0.000000000
100000004400305100,100000002970466100,23317.000000000,1,0.000000000,0.000000000
100000004400305100,100000003004487100,9268.000000000,1,0.000000000,0.000000000
100000004400305100,100000003068941100,50000.000000000,1,0.000000000,0.000000000
100000004400305100,100000003093299100,15000.000000000,1,0.000000000,0.000000000
100000004400305100,100000003213473100,57500.000000000,2,0.000000000,0.000000000
100000004400305100,100000003218308100,11165.000000000,1,0.000000000,0.000000000
100000004400305100,100000003221510100,24000.000000000,1,0.000000000,0.000000000
100000004400305100,100000003235780100,50000.000000000,1,0.000000000,0.000000000
100000004400305100,100000003254277100,49200.000000000,1,0.000000000,0.000000000
100000004400305100,100000003528285100,33400.000000000,2,0.000000000,0.000000000
100000004400305100,100000003574895100,27968.000000000,1,0.000000000,0.000000000
100000004400305100,100000003581109100,42750.000000000,1,0.000000000,0.000000000
100000004400305100,100000003943247100,40000.000000000,1,0.000000000,0.000000000
100000004400305100,100000003951827100,9000.000000000,1,0.000000000,0.000000000
100000004400305100,100000004070318100,23000.000000000,1,0.000000000,0.000000000
100000004400305100,100000004071080100,20000.000000000,2,0.000000000,0.000000000
100000004400305100,100000004291560100,47190.000000000,1,0.000000000,0.000000000
100000004400305100,100000004325327100,23345.000000000,2,0.000000000,0.000000000
100000004400305100,100000004390333100,18807.000000000,1,0.000000000,0.000000000
100000004400305100,100000004611571100,22550.000000000,1,0.000000000,0.000000000
100000004400305100,100000004676985100,32260.000000000,1,0.000000000,0.000000000
100000004400305100,100000004679953100,139768.000000000,1,0.000000000,0.000000000
100000004400305100,100000004713684100,37500.000000000,1,0.000000000,0.000000000
100000004400305100,100000004737477100,19471.000000000,1,0.000000000,0.000000000
100000004400305100,100000004759121100,60000.000000000,1,0.000000000,0.000000000
100000004400305100,100000004779204100,30450.000000000,1,0.000000000,0.000000000
100000004400305100,100000004847758100,47067.000000000,1,0.000000000,0.000000000
100000004400305100,100000004889043100,172000.000000000,3,0.000000000,0.000000000
100000004400305100,100000005048668100,10168.000000000,1,0.000000000,0.000000000
100000004400305100,100000005052998100,9500.000000000,1,0.000000000,0.000000000
100000004400305100,100000005186131100,10000.000000000,1,0.000000000,0.000000000
100000004400305100,100000005357034100,9754.000000000,1,0.000000000,0.000000000
100000004400305100,100000005375968100,170082.000000000,1,0.000000000,0.000000000
100000004400305100,100000005610717100,13700.000000000,1,0.000000000,0.000000000
100000004400305100,100000005830339100,117435.000000000,2,0.000000000,0.000000000
100000004400305100,100000005910114100,93168.000000000,1,0.000000000,0.000000000
100000004400305100,100000006111439100,9306.000000000,1,0.000000000,0.000000000
100000004400305100,100000006165886100,104067.000000000,1,0.000000000,0.000000000
100000004400305100,100000006225798100,42000.000000000,1,0.000000000,0.000000000
100000004400305100,100000006492770100,269000.000000000,1,0.000000000,0.000000000
100000004400305100,100000006734214100,165000.000000000,3,0.000000000,0.000000000
100000004400305100,100000006788200100,46970.000000000,1,0.000000000,0.000000000
100000004400305100,100000006919124100,25000.000000000,1,0.000000000,0.000000000
100000004400305100,100000007055802100,115000.000000000,2,0.000000000,0.000000000
100000004400305100,100000007138613100,450000.000000000,1,0.000000000,0.000000000
100000004400305100,100000007181706100,12500.000000000,1,0.000000000,0.000000000
100000004400305100,100000007392365100,9613.000000000,1,0.000000000,0.000000000
100000004400305100,100000007442518100,195000.000000000,1,0.000000000,0.000000000
100000004400305100,100000007484343100,16700.000000000,1,0.000000000,0.000000000
100000004400305100,100000007593823100,10000.000000000,1,0.000000000,0.000000000
100000004400305100,100000007594394100,130000.000000000,1,0.000000000,0.000000000
100000004400305100,100000008223756100,15512.000000000,1,0.000000000,0.000000000
100000004400305100,100000008304139100,46101.000000000,1,0.000000000,0.000000000
100000004400305100,100000008422226100,87450.000000000,1,0.000000000,0.000000000
100000004400305100,100000008432942100,44542.000000000,2,0.000000000,0.000000000
100000004400305100,100000008491390100,36000.000000000,1,0.000000000,0.000000000
100000004400305100,100000008560717100,50000.000000000,1,0.000000000,0.000000000
100000004400305100,100000008587459100,132507.000000000,1,0.000000000,0.000000000
100000004400305100,100000008619857100,29000.000000000,1,0.000000000,0.000000000
100000004400305100,100000008652094100,35000.000000000,1,0.000000000,0.000000000
100000004400305100,100000008665380100,59100.000000000,1,0.000000000,0.000000000
100000004400305100,100000008669310100,59567.000000000,2,0.000000000,0.000000000
100000004400305100,100000008686313100,82417.000000000,2,0.000000000,0.000000000
100000004400305100,100000008748795100,47057.000000000,1,0.000000000,0.000000000
100000004403675100,100000000331309100,59435.000000000,1,47187.000000000,0.793926138
100000004403675100,100000001386612100,62264.000000000,1,0.000000000,0.000000000
100000004403675100,100000003823811100,30000.000000000,1,5826.147540984,0.194204918
100000004403675100,100000003988112100,92000.000000000,2,17866.852459016,0.194204918
100000004403675100,100000005668605100,21000.000000000,1,3151.416169896,0.150067437
100000004407753100,100000007382543100,100000.000000000,1,0.000000000,0.000000000
100000004420041100,100000001899164100,190525.000000000,1,0.000000000,0.000000000
100000004420041100,100000002679516100,36500.000000000,1,0.000000000,0.000000000
100000004420041100,100000002999140100,10000.000000000,2,0.000000000,0.000000000
100000004420041100,100000004798515100,200000.000000000,2,0.000000000,0.000000000
100000004420041100,100000004800648100,131000.000000000,1,0.000000000,0.000000000
100000004420041100,100000005904580100,53000.000000000,1,0.000000000,0.000000000
100000004420041100,100000006288612100,30805.000000000,3,0.000000000,0.000000000
100000004424023100,100000008332511100,100000.000000000,1,0.000000000,0.000000000
100000004450649100,100000003684369100,41300.000000000,1,0.000000000,0.000000000
100000004450649100,100000005025629100,5227.000000000,1,0.000000000,0.000000000
100000004451012100,100000004049912100,10000.000000000,1,0.000000000,0.000000000
100000004451012100,100000004502048100,13888.000000000,1,0.000000000,0.000000000
100000004451012100,100000007867364100,41852.000000000,1,0.000000000,0.000000000
100000004467157100,100000004076740100,7000.000000000,1,3032.786885246,0.433255269
100000004475818100,100000000332284100,23726.000000000,1,0.000000000,0.000000000
100000004475818100,100000005665181100,18498.000000000,1,0.000000000,0.000000000
100000004475818100,100000008172352100,11765.000000000,1,0.000000000,0.000000000
100000004479404100,100000004717647100,300000.000000000,2,873.102167365,0.002910341
100000004480280100,100000003254723100,269850.000000000,6,120694.000000000,0.447263294
100000004480280100,100000005493505100,26000.000000000,1,26000.000000000,1.000000000
100000004486525100,100000002398779100,254955.000000000,2,13234.467888897,0.051909034
100000004486525100,100000004962193100,16090.000000000,1,0.000000000,0.000000000
100000004500444100,100000004500781100,74000.000000000,5,107.147689170,0.001447942
100000004508696100,100000002217806100,55000.000000000,2,0.000000000,0.000000000
100000004508696100,100000004549591100,49000.000000000,1,0.000000000,0.000000000
100000004508696100,100000005911352100,7000.000000000,1,0.000000000,0.000000000
100000004527381100,100000004156082100,273866.110000000,1,29154.430900066,0.106455052
100000004544958100,100000004677680100,18000.000000000,1,15000.000000000,0.833333333
100000004544958100,100000006476758100,5200.000000000,1,1529.411764706,0.294117647
100000004552204100,100000003646145100,5000.000000000,1,0.000000000,0.000000000
100000004552204100,100000007322059100,5000.000000000,1,2738.853503185,0.547770701
100000004569484100,100000005578559100,51000.000000000,1,0.000000000,0.000000000
100000004569484100,100000005704413100,41000.000000000,1,0.000000000,0.000000000
100000004569484100,100000005933757100,39000.000000000,1,0.000000000,0.000000000
100000004569484100,100000008346837100,25000.000000000,1,0.000000000,0.000000000
100000004580202100,100000004564736100,15000.000000000,2,1604.136314933,0.106942421
100000004580202100,100000004991812100,10000.000000000,1,458.324661410,0.045832466
100000004580202100,100000008474391100,20000.000000000,1,0.000000000,0.000000000
100000004591973100,100000007745062100,100000.000000000,1,0.000000000,0.000000000
100000004603109100,100000002224132100,300000.000000000,1,492.486214749,0.001641621
100000004603109100,100000004892144100,100000.000000000,1,157.704754547,0.001577048
100000004613582100,100000001601320100,9500.000000000,1,0.000000000,0.000000000
100000004622227100,100000000332284100,6000.000000000,1,6000.000000000,1.000000000
100000004622227100,100000004486525100,6000.000000000,1,6000.000000000,1.000000000
100000004622227100,100000008011159100,7000.000000000,1,7000.000000000,1.000000000
100000004629688100,100000000076451100,15000.000000000,2,0.000000000,0.000000000
100000004644615100,100000003194831100,6265.000000000,1,0.000000000,0.000000000
100000004644615100,100000003989033100,373400.000000000,13,0.000000000,0.000000000
100000004659919100,100000002700161100,39000.000000000,1,0.000000000,0.000000000
100000004662806100,100000001083990100,49900.000000000,2,49900.000000000,1.000000000
100000004662806100,100000003943483100,10000.000000000,1,0.000000000,0.000000000
100000004670388100,100000000291906100,380000.000000000,2,0.000000000,0.000000000
100000004670388100,100000004722630100,340000.000000000,2,0.000000000,0.000000000
100000004676985100,100000004241142100,27102.000000000,1,0.000000000,0.000000000
100000004677680100,100000004544958100,168000.000000000,3,60000.000000000,0.357142857
100000004679953100,100000005782781100,16000.000000000,1,1863.106846986,0.116444178
100000004679953100,100000008461532100,5300.000000000,1,617.154143064,0.116444178
100000004679953100,100000008730846100,12800.000000000,1,1490.485477589,0.116444178
100000004689658100,100000005010159100,7092.000000000,1,0.000000000,0.000000000
100000004692798100,100000000831684100,15000.000000000,2,14615.985253834,0.974399017
100000004697956100,100000003509750100,10000.000000000,1,0.000000000,0.000000000
100000004698193100,100000001860090100,5000.000000000,1,380.908750760,0.076181750
100000004698193100,100000001893287100,18000.000000000,3,0.000000000,0.000000000
100000004698193100,100000008547295100,15000.000000000,1,1142.726252281,0.076181750
100000004707703100,100000002335358100,140000.000000000,2,97000.000000000,0.692857143
100000004707703100,100000003975102100,25650.000000000,1,25650.000000000,1.000000000
100000004707703100,100000004687282100,20000.000000000,1,20000.000000000,1.000000000
100000004707703100,100000005519347100,23000.000000000,1,-0.000000000,0.000000000
100000004707703100,100000008213966100,23000.000000000,1,23000.000000000,1.000000000
100000004714705100,100000008738325100,36550.000000000,1,36550.000000000,1.000000000
100000004715209100,100000001498732100,5500.000000000,1,0.000000000,0.000000000
100000004715209100,100000003133045100,68000.000000000,1,0.000000000,0.000000000
100000004715209100,100000004747154100,67000.000000000,1,0.000000000,0.000000000
100000004715209100,100000008190411100,198450.000000000,12,0.000000000,0.000000000
100000004715209100,100000008603331100,11500.000000000,2,0.000000000,0.000000000
100000004717647100,100000001533161100,100000.000000000,1,0.000000000,0.000000000
100000004717647100,100000002659103100,165000.000000000,1,0.000000000,0.000000000
100000004717647100,100000002922000100,448000.000000000,1,0.000000000,0.000000000
100000004717647100,100000004479404100,1480000.000000000,6,0.000000000,0.000000000
100000004717647100,100000004584730100,47000.000000000,1,136.786006221,0.002910341
100000004722765100,100000004272302100,10000.000000000,1,548.443786943,0.054844379
100000004722765100,100000005075949100,2226000.000000000,7,12065.763312744,0.005420379
100000004722765100,100000006527156100,48500.000000000,1,0.000000000,0.000000000
100000004723755100,100000008748914100,95000.000000000,5,95000.000000000,1.000000000
100000004726132100,100000000634341100,24000.000000000,2,0.000000000,0.000000000
100000004737477100,100000003831201100,40500.000000000,3,12452.185571999,0.307461372
100000004739664100,100000000979567100,10000.000000000,1,0.000000000,0.000000000
100000004744306100,100000008406609100,34000.000000000,1,30000.000000000,0.882352941
100000004744306100,100000008516839100,58000.000000000,2,39000.000000000,0.672413793
100000004746397100,100000002957787100,7500.000000000,1,0.000000000,0.000000000
100000004759121100,100000005105153100,30000.000000000,1,0.000000000,0.000000000
100000004759121100,100000006844768100,282000.000000000,5,0.000000000,0.000000000
100000004765639100,100000002293421100,5000.000000000,1,0.000000000,0.000000000
100000004765639100,100000004180097100,6000.000000000,1,0.000000000,0.000000000
100000004770073100,100000005293969100,5466.970000000,1,0.000000000,0.000000000
100000004779204100,100000006512787100,20000.000000000,2,0.000000000,0.000000000
100000004784224100,100000005474472100,100000.000000000,1,23500.000000000,0.235000000
100000004813068100,100000003835149100,248500.000000000,1,248500.000000000,1.000000000
100000004813068100,100000004784224100,23500.000000000,2,23500.000000000,1.000000000
100000004813068100,100000008383405100,25000.000000000,2,25000.000000000,1.000000000
100000004816564100,100000005186109100,5000.000000000,1,240.446534963,0.048089307
100000004820260100,100000005175148100,74000.000000000,3,8566.446402349,0.115762789
100000004820260100,100000005339662100,135850.000000000,6,2799.406453513,0.020606599
100000004820260100,100000005996909100,5500.000000000,1,99.806753289,0.018146682
100000004847758100,100000000910216100,71000.000000000,3,1595.242800501,0.022468208
100000004847758100,100000002398779100,15000.000000000,1,4277.285015644,0.285152334
100000004847758100,100000002613776100,30000.000000000,2,4347.902152568,0.144930072
100000004847758100,100000003044431100,30000.000000000,1,8554.570031287,0.285152334
100000004847758100,100000003249054100,15000.000000000,1,0.000000000,0.000000000
100000004847758100,100000003684369100,56000.000000000,3,31.484682022,0.000562226
100000004847758100,100000003724440100,25000.000000000,1,0.000000000,0.000000000
100000004847758100,100000004071080100,50600.000000000,2,28.187777670,0.000557071
100000004847758100,100000004410489100,54000.000000000,1,0.000000000,0.000000000
100000004847758100,100000005053653100,29200.000000000,1,0.000000000,0.000000000
100000004847758100,100000005612411100,14000.000000000,1,0.000000000,0.000000000
100000004847758100,100000008106997100,15000.000000000,1,0.000000000,0.000000000
100000004847758100,100000008165763100,28000.000000000,2,0.000000000,0.000000000
100000004847758100,100000008546855100,14000.000000000,1,0.000000000,0.000000000
100000004847758100,100000008603629100,42000.000000000,2,9.851284542,0.000234554
100000004877085100,100000003146511100,10000.000000000,1,0.000000000,0.000000000
100000004877085100,100000003232675100,44000.000000000,2,0.000000000,0.000000000
100000004877085100,100000006490615100,41600.000000000,6,0.000000000,0.000000000
100000004892144100,100000002224132100,180300.000000000,1,242.702717286,0.001346105
100000004906181100,100000000542087100,8506.910000000,1,0.000000000,0.000000000
100000004906181100,100000000557536100,153000.000000000,7,0.000000000,0.000000000
100000004906181100,100000000673915100,20200.000000000,1,0.000000000,0.000000000
100000004906181100,100000004911971100,35000.000000000,3,0.000000000,0.000000000
100000004906181100,100000008175078100,1846711.000000000,15,0.000000000,0.000000000
100000004906181100,100000008349740100,70000.000000000,2,0.000000000,0.000000000
100000004906181100,100000008675322100,340000.000000000,4,0.000000000,0.000000000
100000004921657100,100000004539443100,22190.000000000,1,0.000000000,0.000000000
100000004931931100,100000003061115100,45000.000000000,1,0.000000000,0.000000000
100000004971871100,100000003148220100,5650.000000000,1,5650.000000000,1.000000000
100000004975919100,100000000299820100,10000.000000000,1,0.000000000,0.000000000
100000004975919100,100000004403548100,5000.000000000,1,0.000000000,0.000000000
100000004979498100,100000008571433100,200000.000000000,1,0.000000000,0.000000000
100000004997515100,100000003904497100,10000.000000000,1,0.000000000,0.000000000
100000004997515100,100000005226217100,17500.000000000,1,0.000000000,0.000000000
100000004997515100,100000005782886100,14000.000000000,1,0.000000000,0.000000000
100000004997515100,100000007997939100,13000.000000000,1,0.000000000,0.000000000
100000005022552100,100000003899899100,5000.000000000,1,0.000000000,0.000000000
100000005031696100,100000001223977100,5000.000000000,1,0.000000000,0.000000000
100000005031696100,100000004659919100,110000.000000000,2,0.000000000,0.000000000
100000005037490100,100000001065481100,16000.000000000,2,0.000000000,0.000000000
100000005037490100,100000008733194100,14000.000000000,1,0.000000000,0.000000000
100000005041905100,100000002578405100,1080351.000000000,5,0.000000000,0.000000000
100000005048668100,100000000332284100,13400.000000000,2,0.000000000,0.000000000
100000005048668100,100000003230328100,10000.000000000,1,0.000000000,0.000000000
100000005048668100,100000003249054100,7000.000000000,1,0.000000000,0.000000000
100000005048668100,100000004991593100,45000.000000000,2,0.000000000,0.000000000
100000005048668100,100000006735545100,5000.000000000,1,0.000000000,0.000000000
100000005048668100,100000008346837100,7000.000000000,1,67.154036193,0.009593434
100000005048668100,100000008603629100,65000.000000000,2,287.803012256,0.004427739
100000005048668100,100000008730846100,7000.000000000,1,-0.000000000,0.000000000
100000005052998100,100000008477350100,28400.000000000,1,0.000000000,0.000000000
100000005053653100,100000000560751100,25000.000000000,1,0.000000000,0.000000000
100000005074393100,100000000943371100,15500.000000000,1,619.204887305,0.039948702
100000005074393100,100000001232297100,5000.000000000,1,199.743512034,0.039948702
100000005074393100,100000005882013100,120000.000000000,2,44453.490213489,0.370445752
100000005074393100,100000006424479100,500000.000000000,2,37044.575177908,0.074089150
100000005074393100,100000006684930100,10000.000000000,1,3704.457517791,0.370445752
100000005074393100,100000008205937100,35000.000000000,3,7808.402059649,0.223097202
100000005077484100,100000001380054100,7050.000000000,1,0.000000000,0.000000000
100000005077484100,100000005055454100,6500.000000000,1,0.000000000,0.000000000
100000005079754100,100000005022964100,20000.000000000,1,20000.000000000,1.000000000
100000005079754100,100000005539910100,102000.000000000,1,0.000000000,0.000000000
100000005124479100,100000004285800100,5000.000000000,1,0.000000000,0.000000000
100000005124479100,100000004904960100,17000.000000000,1,0.000000000,0.000000000
100000005140601100,100000000011452100,15000.000000000,3,-0.000000000,0.000000000
100000005140601100,100000001600934100,180300.000000000,2,8685.000000000,0.048169717
100000005142492100,100000002870463100,57000.000000000,1,0.000000000,0.000000000
100000005168487100,100000002941114100,103510.000000000,14,5102.040816327,0.049290318
100000005171642100,100000004221668100,683600.000000000,4,0.000000000,0.000000000
100000005175148100,100000005339662100,15000.000000000,1,2569.933920705,0.171328928
100000005186131100,100000006171671100,10000.000000000,1,0.000000000,0.000000000
100000005198906100,100000004326224100,60000.000000000,1,0.000000000,0.000000000
100000005222360100,100000005933757100,27000.000000000,1,4175.216917951,0.154637664
100000005233755100,100000008649416100,5000.000000000,1,0.000000000,0.000000000
100000005242320100,100000001056414100,250000.000000000,1,4443.447037702,0.017773788
100000005242320100,100000001282143100,600000.000000000,2,0.000000000,0.000000000
100000005242320100,100000001584286100,638700.000000000,2,0.000000000,0.000000000
100000005242320100,100000002109656100,500000.000000000,1,0.000000000,0.000000000
100000005242320100,100000002509598100,305550.000000000,1,0.000000000,0.000000000
100000005242320100,100000002644285100,500000.000000000,1,0.000000000,0.000000000
100000005242320100,100000002670860100,250000.000000000,1,0.000000000,0.000000000
100000005242320100,100000002670960100,480310.000000000,1,0.000000000,0.000000000
100000005242320100,100000002722108100,800000.000000000,2,0.000000000,0.000000000
100000005242320100,100000002748761100,796800.000000000,3,0.000000000,0.000000000
100000005242320100,100000002753146100,803540.000000000,3,0.000000000,0.000000000
100000005242320100,100000002821425100,275000.000000000,1,0.000000000,0.000000000
100000005242320100,100000002822472100,207315.000000000,1,0.000000000,0.000000000
100000005242320100,100000002883402100,140000.000000000,1,0.000000000,0.000000000
100000005242320100,100000002958345100,307000.000000000,1,5456.552962298,0.017773788
100000005242320100,100000002989353100,500000.000000000,2,0.000000000,0.000000000
100000005242320100,100000003112578100,101080.000000000,1,0.000000000,0.000000000
100000005242320100,100000004368189100,384600.000000000,1,0.000000000,0.000000000
100000005242320100,100000008200810100,475000.000000000,1,0.000000000,0.000000000
100000005242320100,100000008306857100,125000.000000000,1,0.000000000,0.000000000
100000005242320100,100000008388049100,496400.000000000,1,0.000000000,0.000000000
100000005264874100,100000004066370100,65000.000000000,2,0.000000000,0.000000000
100000005264874100,100000005507142100,13000.000000000,1,0.000000000,0.000000000
100000005264990100,100000004744306100,69000.000000000,1,69000.000000000,1.000000000
100000005264990100,100000005382566100,53000.000000000,1,53000.000000000,1.000000000
100000005265073100,100000002258492100,9000.000000000,1,0.000000000,0.000000000
100000005268319100,100000002957787100,24000.000000000,3,0.000000000,0.000000000
100000005268319100,100000003741418100,37000.000000000,3,0.000000000,0.000000000
100000005268319100,100000004850609100,10000.000000000,1,0.000000000,0.000000000
100000005268319100,100000005370558100,5000.000000000,1,0.000000000,0.000000000
100000005268319100,100000008244300100,15000.000000000,2,0.000000000,0.000000000
100000005287097100,100000000343175100,58800.000000000,6,29057.701492537,0.494178597
100000005287097100,100000000490383100,6000.000000000,1,6000.000000000,1.000000000
100000005287097100,100000000607941100,30000.000000000,2,0.000000000,0.000000000
100000005287097100,100000003016635100,392500.000000000,25,55165.298507463,0.140548531
100000005287097100,100000004150593100,57000.000000000,2,0.000000000,0.000000000
100000005287097100,100000004156082100,50500.000000000,2,0.000000000,0.000000000
100000005287097100,100000005572303100,75000.000000000,1,0.000000000,0.000000000
100000005287097100,100000005939154100,22000.000000000,2,15000.000000000,0.681818182
100000005287097100,100000008144528100,5500.000000000,1,5500.000000000,1.000000000
100000005308954100,100000004596284100,30000.000000000,1,0.000000000,0.000000000
100000005316708100,100000001616816100,30000.000000000,1,0.000000000,0.000000000
100000005316708100,100000005514161100,227500.000000000,3,0.000000000,0.000000000
100000005317181100,100000005495211100,14500.000000000,1,0.000000000,0.000000000
100000005339662100,100000000343175100,28100.000000000,1,0.000000000,0.000000000
100000005339662100,100000004820260100,234200.000000000,12,13086.223106121,0.055876273
100000005339662100,100000005175148100,5000.000000000,1,184.552517098,0.036910503
100000005339662100,100000008144528100,27860.000000000,1,18358.553597651,0.658957416
100000005342513100,100000002733905100,30000.000000000,1,0.000000000,0.000000000
100000005357705100,100000003097947100,52980.000000000,1,0.000000000,0.000000000
100000005357705100,100000005979037100,60300.000000000,1,0.000000000,0.000000000
